,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
5856,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5857,,,,,,,,,,,,,,,,,,,,,,,,,
5858,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5859,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5860,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5861,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5862,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5863,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5864,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5865,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5866,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5867,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5868,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5869,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5870,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5871,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5872,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5873,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5874,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5875,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5876,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5877,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5878,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5879,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5880,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5881,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5882,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5883,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5884,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5885,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5886,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5887,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5888,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5889,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5890,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5891,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5892,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5893,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5894,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5895,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5896,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5897,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5898,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5899,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5900,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5901,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5902,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5903,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5904,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5905,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5906,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5907,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5908,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5909,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5910,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5911,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5912,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5913,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5914,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5915,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5916,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5917,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5918,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5919,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5920,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5921,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5922,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5923,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5924,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5925,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5926,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5927,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5928,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5929,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5930,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5931,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5932,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5933,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5934,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5935,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5936,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5937,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5938,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5939,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5940,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5941,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5942,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5943,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5944,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5945,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5946,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5947,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5948,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5949,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5950,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5951,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5952,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5953,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5954,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5955,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5956,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5957,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5958,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5959,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5960,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5961,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5962,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5963,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5964,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5965,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5966,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
5967,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5968,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5969,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5970,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5971,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5972,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5973,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5974,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5975,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5976,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
5977,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5978,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5979,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5980,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5981,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5982,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5983,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5984,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5985,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5986,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5987,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5988,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5989,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5990,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5991,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5992,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5993,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5994,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5995,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5996,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5997,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5998,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
5999,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6000,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6001,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6002,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6003,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6004,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6005,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6006,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6007,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6008,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6009,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6010,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6011,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6012,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6013,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6014,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6015,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6016,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6017,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6018,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6019,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6020,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6021,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6022,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6023,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6024,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6025,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6026,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6027,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6028,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6029,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6030,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6031,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6032,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6033,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6034,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6035,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6036,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6037,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6038,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6039,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6040,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6041,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6042,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6043,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6044,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6045,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6046,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6047,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6048,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6049,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6050,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6051,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6052,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6053,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6054,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6055,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6056,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6057,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6058,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6059,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6060,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6061,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6062,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6063,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6064,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6065,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6066,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6067,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6068,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6069,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6070,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6071,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6072,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6073,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6074,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6075,6,7,8,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6076,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6077,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6078,,,,,,,,,,,,,,,,,,,,,,,,,
6079,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6080,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6081,,,,,,,,,,,,,,,,,,,,,,,,,
6082,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6084,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6085,6,5,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,
6086,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6087,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6088,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6089,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6090,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6091,,,,,,,,,,,,,,,,,,,,,,,,,
6092,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6093,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6094,,,,,,,,,,,,,,,,,,,,,,,,,
6095,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6096,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6097,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6098,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6099,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6100,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6101,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6102,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6103,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6104,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6105,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6106,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6107,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6108,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6109,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6110,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6111,,,,,,,,,,,,,,,,,,,,,,,,,
6112,6,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
6113,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6114,,,,,,,,,,,,,,,,,,,,,,,,,
6115,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6116,6,7,8,8,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,
6117,,,,,,,,,,,,,,,,,,,,,,,,,
6118,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6119,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6120,,,,,,,,,,,,,,,,,,,,,,,,,
6121,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6122,,,,,,,,,,,,,,,,,,,,,,,,,
6123,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6124,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6125,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6126,,,,,,,,,,,,,,,,,,,,,,,,,
6127,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6128,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6129,,,,,,,,,,,,,,,,,,,,,,,,,
6130,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6131,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6132,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6133,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6134,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6135,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6136,6,7,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6137,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6138,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6139,6,7,8,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6140,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6141,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6142,6,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,,
6143,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6144,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6145,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6146,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6147,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6148,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6149,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6150,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6151,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6152,,,,,,,,,,,,,,,,,,,,,,,,,
6153,,,,,,,,,,,,,,,,,,,,,,,,,
6154,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6155,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6156,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6157,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6158,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6159,,,,,,,,,,,,,,,,,,,,,,,,,
6160,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6161,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6162,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6163,,,,,,,,,,,,,,,,,,,,,,,,,
6164,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6165,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6166,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6167,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6168,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6169,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6170,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6171,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6172,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6173,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6174,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6175,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6176,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6177,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6178,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6179,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6180,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6181,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6182,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6183,,,,,,,,,,,,,,,,,,,,,,,,,
6184,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6185,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6186,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6187,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6188,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6189,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6190,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6191,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6192,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6193,6,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,
6194,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6195,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6196,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6197,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6198,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6199,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6200,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6201,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6202,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6203,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6204,,,,,,,,,,,,,,,,,,,,,,,,,
6205,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6206,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6207,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6208,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6209,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6210,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6211,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6212,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6213,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6214,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6215,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6216,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
6217,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,
